# SAPL 4.0 Server RSocket Benchmark
# Scenario: hospital-300
# Cores: 1
# Connections: 32
# Vt Per Connection: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 347231.30 throughput/req/s
# StdDev: 12238.89
# CoV: 3.52%
# Forks: 2
# Latency p50 (ns): 16561174
# Latency p90 (ns): 42582279
# Latency p99 (ns): 120814504
# Latency p99.9 (ns): 214994336
# Latency max (ns): 230609883
fork,throughput_req_s
1,338577.09
2,355885.50
