# SAPL 4.0 Server RSocket Benchmark
# Scenario: baseline
# Cores: 1
# Connections: 64
# Vt Per Connection: 256
# Measurement: 10s
# Convergence Threshold: 10
# Convergence Window: 2
# Mean: 534958.15 throughput/req/s
# StdDev: 437.57
# CoV: 0.08%
# Forks: 2
# Latency p50 (ns): 28903380
# Latency p90 (ns): 47127947
# Latency p99 (ns): 69566128
# Latency p99.9 (ns): 87103582
# Latency max (ns): 105101696
fork,throughput_req_s
1,534648.74
2,535267.56
